req,res
우리는 일부러 우비 안 입었어!,그럼 다 젖지 않아?
어 거기는 다 젖으려고 가는 곳이니까!,그치/나도 여름에 하는 싸이 콘서트 가봐야겠어
어 꼭 가봐 싸이 노래 다 외워서 가면 더 재밌어!,노래는 필수로 외우고 가야지
너 마블 영화 좋아해?,마블 영화 좋아하는데 아직 안보는 중이야
나랑 똑같네 나는 지금 엄두가 안 나 ㅋㅋ,많기도 하고 한 번에 몰아서 보려고
나도 근데 올해만 마블 영화 두 개 나온 거 알아?,마동석인가?/그분도 나온다던데 맞나?
그거는 아직 영화로 안 나왔고 중국 히어로 나왔어!,아 그래?/나중에 몰아서 봐야겠다
그게 샹치라는 영화인데 근데 호불호가 갈리더라!,마블 영화면 어벤저스 느낌 아닌가?
어 그런데 중국 히어로 느낌이 안 난대!,원래 마블은 믿고 보는 건데 이번 건 아닌가 봐
그거 보는 느낌이래!,중국 스타일이어서 그런가?/중국 사람들은 좋아하겠네
ㅋㅋ 그런 거 같아 그래서 나 그거는 안 보려고!,나도 평이 안 좋으면 안 봐야겠다
너는 해산물이 좋아 육류가 좋아?,나는 육류를 더 좋아해!
육류 중에서는 어떤 게 제일 좋아?,소도 좋은데 돼지가 더 좋아!
ㅋㅋ 나는 뭐니뭐니해도 닭이 짱인 듯!,닭고기도 맛있지 치킨이 있잔하 하하
치킨은 신이 우리한테 준 완벽한 선물인 거 같아!,진짜 인정 치킨 왜 이렇게 맛있는거야 ㅠㅠ
오늘 저녁은 배부르니까 내일 슈퍼슈프림이나 시켜 먹어야지!,난 오늘 닭강정 먹어서 내일은 패스!
닭강정은 허갈닭강정인데!,난 근처에 시장있어서 시장에서 사왔어!
무슨 맛 먹었어?,약간 달콤한 맛으로 먹었어!
"아 달콤한 맛, 나는 닭강정은 매운맛으로 먹음!",매운건 먹다가 눈물 콧물 다흘려서 안돼 ㅠ
너네는 빨래 어떻게 해?,우리 빨래는 그냥 같이 돌려!
그냥 날 잡고 같이 하는 거야?,어어 앞에 바구니에 넣어 놓고 쌓이면 빨래해
그러면 빨래 너는 건 누가 해?,보고 빨래 돌린 사람이 하고 보통 같이 널어
그렇구나 빨래 개는 것도 같이 해?,같이 하는데 친구가 더 많이 개고 본인꺼 각자 개
빨래는 일주일에 한 번 정도 같이 하는 거야?,일주일에 두 번씩 하고 있어!
"나는 일주일에 한 번씩 하는데 왜 이렇게 힘드냐,",ㅋㅋ 나도... 힘들다 특히 수건 개는 게 제일 싫어
나 혼자 사는데 수건만 14개야!,와 ㅋㅋ 진짜 많다 빨래도 귀찮을 듯 ㅠㅠ
ㅋㅋ 근데 하루에 두개씩 스니까 금방 쓰게 되더라 ㅜ,그러니까 ㅠㅠ/우리도 하루에 4개씩 사용해서 금방 쓰더라
너는 나중에 차 사면 어떤 걸로 사고 싶어?,나는 SUV로 사고 싶어!
에스유브이 어떤 종류로 사고 싶어?,종류는 잘 모르는데 딱 기본적인 거
요즘 여자들은 티볼리 좋아하잖아!,아 맞아/그것도 괜찮더라 나는 사면 볼보 사보고 싶어
ㅋㅋ 와 볼보 가격대는 얼마인 줄 알아?,잘 모르는데 엄청 비싼 걸로 알고 있어 ㅠㅠ
ㅋㅋ 그거 내가 알기로 그거 기본 5천일 걸?,"다음 생에 한 번 사볼게,"
ㅋㅋ 깡통만 5천이고 이제 풀 옵션 하면 8천까지 가는 걸로 알고 있어!,와 거의 전세금 맞먹네 진짜...
"ㅋㅋ 그치, 완전 그사세만 사는 거 아니겠어~?",ㅋㅋ 그치/난 못 사겠다 ㅠㅠ 다른 거 봐야지
"나도, 나는 그냥 지하철 애용할게,",어 일단 나도 버스 애용하려고...
너는 알바 몇 시쯤에 가?,나 오전 7시쯤?
되게 일찍 간다!,오픈 하고 준비까지 해야되니가
그러면 몇 시에 오픈하는 거야?,8시에 오픈하고 그때부터 사람들어와
근데 8시에 오픈하는데 사람들이 많이 와?,어 사람들이 피시방만 기다리나봐
ㅋㅋ 너네 24시간이었으면 진짜 큰일 날 뻔!,24시간 이었으면 야간에 하고 가는데 아니라서 아침에 자꾸 와 ㅠㅠ
ㅋㅋ 아 대박 ㅋㅋ 그러면 몇 시에 끝나?,3시에서 4시에 끝나 그리고 집으로 오지
나는 9시에 출근해서 6시에 끝나!,딱 기본 시간이네 그게 좋지 ㅠㅠ
나는 6시 땡 하면 바로 나와!,ㅋㅋ 칼퇴가 최고지 나도 그래 ㅠ
너 작년부터 이슈였던 트렌스젠더 하사 알아?,트렌스젠더 하사?/아니 잘 모르겠어 ㅠㅠ
이 사람이 남자로 군대에 들어와서 휴가 받고 태국 가서 성전환 수술 받고 왔거든?,와 대박이다/왜 군인 도중에 수술을 하러 가지?
어 자기는 여자가 되고 싶고 여군으로 남고 싶다고 하면서 휴가 받고 수술 받고 왔대!,와 그럼 그 사람은 여군으로 인정해줬대?
아니 그래서 이걸로 되게 이슈였는데 결국에는 이 사람이 퇴사 조치가 이루어졌어!,아 그럼 결국 여군은 못하고 강제 전역 당했네...
그렇지 이거 때문에 부당하다고 기자회견을 했었어 그래서 이슈가 됐지!,그 성전환 수술 한 사람 대단하다 군대 있기 싫었나 봐
ㅋㅋ 아니 여군으로서 근무하고 싶다고 세상이 바뀌었으면 좋겠어서 그렇게 총대 매고 한 거야!,와 그걸 자기 성을 바꾸면서 알리려고 한거네 와 대단하다..
근데 이 분 결국에 올해 초에 하늘나라 갔어!,엥 왜?/왜 하늘나라로 갔어?
결국에 강제전역 조취가 이루어졌잖아 많이 절망했었대 ㅜ,아 설마 극단적으로 그러신건가 보네...ㅠㅠ
너네는 사촌끼리 어디 여행 안 감?,어 우리는 사촌들이랑 그렇게 살갑진 않아
우리는 이번에 만나서 놀기로 했어!,헐 좋겠다/어디로 가기로 했어?
서울투어 하기로 했어!,서울 좋지 볼 것도 많고 ㅠㅠ 재밌겠다
지금 롯데월드 갈까 생각 중이야!,롯데월드 너무 좋지 근데 사람 많을 수 도 있겠다
이제 평일을 노려서 가야지!,ㅋㅋ 눈치 성공 꼭 하길 바랭!
나 롯데월드 만약에 가면 8년 만에 가는 거라 떨려!,와 진짜 오랜만에 가는 거네 완전 설레겠다!
고등학교 소풍으로 간 게 마지막이었어!,그러고 보니까 나도 롯데월드는 안간지 오래된거 같아
너는 몇 년 됐어?,나도 한 4년 정도 되지 않았나 싶네!
나 남친이랑 이번에 싸움!,뭐야/왜 그래/왜 싸웠어?
너는 기념일이면 보통 뭐할 거 같아?,특별한 곳이나 먹으러 가지 않을까?
"맞아, 근데 뭐 먹자고 했는 줄 알아,,?",남자 친구가 뭐 먹자고 하는데?
순대전골 먹고 싶다고 전골 먹으러 가재!,순대전골?/맛있긴 한데... 좀 기념일에 그렇다...
"그니까 그거는 아무 때나 먹을 수 있잖아,",그러니까/기념일인데 신경 좀 써주지 ㅠㅠ
그래서 내가 얘 옷 사주려다가 입 싹 닫음,ㅋㅋ 잘했어 이래서 행동을 잘 해야 된다니까...
ㅋㅋ 문자로 미안하다고 지금 왔어 ㅋㅋ,아 뭘 잘못한 지는 알겠데?
이러면서 끊었거든!,ㅋㅋ 그래도 사과를 해서 다행이다!
너는 어렸을 때도 키워본 동물은 없어?,어렸을때는 햄스터랑 토끼 키워봤어
토끼 근데 똥 많이 마지 않아?,어 맞아/그리고 너무 어릴 때여서 약간 무서웠어
ㅋㅋ 그렇겠다 걔 시도때도 없이 똥 싸잖아 ㅋㅋ,진짜 그거 다 엄마가 치웠는데 대단하다..
ㅋㅋ 걔가 이불 위에다가는 안 쌌어?,아마 그랬을걸/걔 있는 곳은 울타리 해놨었어
ㅋㅋ 그렇구나 어쩌다가 데리고 왔어?,어 아마 나였나 동생인가 가 키우고 싶다고 했을거야
"ㅋㅋ 왜 그런 짓을 했어, 결국에 엄마가 다 치워줬구먼~",그러니까 말이야...ㅋㅋ 그래도 그때는 좋았겠지!
토끼 털 색은 무슨 색이었어?,흰색이랑 검은색 섞여있는 토끼였어
어 되게 귀여웠겠는데 달마시안 토끼네? ㅋㅋ,ㅋㅋ 맞아/그래서 기억에 남았나 봐!
너는 경기장에서 직접 관람했던 운동 있어?,축구는 직접 관람해 봤었어
오 그 수원 월드컵 경기장에서?,어 맞아 !/바로 근처가 월드컵 경기장이라서
그때 누구랑 누구랑 경기했었어?,축구 선수들은 기억 잘 안 나는데 연예인들 왔을 때 보러 많이 갔었어
연예인 누구 왔었어?,이기광이랑 윤두준은 기억나 둘 다 축구 좋아하잖아!
윤두준 진짜 잘생기지 않았어?,어 맞아/진짜 잘생겼더라 ㅠㅠ 또 만나 보고 싶어 ㅠㅠ
ㅋㅋ 그러게 윤두준 거기서 관람하고 있었던 거야?,아니 아니/축구 선수로 나오는 거였어 그래서 보러 간거야
그때 윤두준이 축구 선수로 활약했던 tv 프로그램에 나왔던 건가?,그런건 모르겠는데 아마 이벤트로 연예인들 부르고 그런 거 같아
야구도 그런 시구 할 때 연예인 쓰잖아 축구도 그렇구나!,어 맞아/약간 그런 거 같아!
너도 오락실 같은 곳 가본 적 있어?,어 나 오락실 가는 거 좋아해
요즘에도 오락실이라는 게 있어?,그럼 그럼 요즘에 2층이나 3층 까지 있는 것도 있더라
와 대박 ㅋㅋ 거기에는 어떤 게임이 있어?,엄청 많은데 펌프랑 인형뽑기 뭐 여러가지 있더라
아 나 인형뽑기 진짜 잘하는데!,와 진짜?/나는 진짜 못해 인형뽑기
나 만 원 주면 기본 3~4개는 뽑을 수 있어!,와 부럽다 내꺼도 나중에 뽑아줘 ㅠㅠ
그래서 내 친구들이 나한테 돈 주고 뽑아달라고 해!,와 나도 연습 좀 해볼까 하하
ㅋㅋ 너도 그냥 내가 뽑아줄게~,좋아/그 말을 기다리고 있었어 하하
ㅋㅋ 근데 이게 잘 뽑히는 게 있고 잘 안 뽑히게 설정해 놓은 게 있어 그걸 조심해야 해!,그런거 구분을 못 하겠더라 ㅠㅠ
너는 요즘 어디 갈 여행 계획 있어?,아직은 없는데 조만간 제주도 가고 싶긴 해
거기 연돈이라고 알아?,어 알지 알지/근데 먹어 본 적 은 없어 ㅠㅠ
내 친구 제주도 가서 먹으려고 했는데 아예 품절이어서 못 먹음 ㅜ,와 아직도 사람 많이 오나보네 ㅠㅠ
거기 맨날 매진이래!,그런데는 어떻게 해야 먹을 수 있는 거지?
요즘에는 인터넷 예약 시스템으로 바뀌었다는데 그것도 예약하기 너무 힘들대 ㅜ,와 진짜?/인터넷 빠른 사람만 먹을 수 있겠네!
나는 못 먹을 거 같아 대신에 강남에 연돈 2호점 생겼잖아!,아 맞다/거기는 예약 이런 거 안 해도 돼?
그래도 거기도 오픈빨이라 그런가 줄서서 사더라!,와 그 정도야?/인기 진짜 많다
ㅋㅋ 나는 한 3년 뒤에나 먹어보려고!,ㅋㅋ 그정도면 거품 빠져있긴 하겠다
내일은 다행히도 날씨가 좀 풀릴 거라네!?,와 진짜 다행이다 요즘 추워서 어딜 못 나가겠어ㅠ
한시적인 한파 주의보가 내려진 거였대!,근데 너무 갑작스럽게 한파 주의보 였어 ㅠㅠ
이게 주변 태풍 영향 때문인가?,어어 맞아/그거였을걸 나도 기사 본 거 같아!
ㅋㅋ 나도 대충 봐서 잘 모르겠는데 암튼 내일부터 겉옷이나 챙겨야지!,하하 그럼 내일 하루 가을이네 어디 놀러 가야 돼!
단풍은 10월 말 쯤에 예쁘게 물들 예정이래!,단풍 하루만에 다 떨어져 버릴거 같아 ㅠㅠ 날씨가 이래서 ㅠㅠ
근데 이제 괜찮아진다니까 빨간단풍 기다려 봅시다!,그래 나 기대 좀 하고 있을게 하하
ㅋㅋ 우리 돗자리 깔고 피크닉 가자!,좋아 좋아!/가서 맛있는 것도 먹자 ㅎ
ㅋㅋ 내가 삼겹살 김밥 해 가지고 갈게!,헐 그럼 나는 치킨 가져갈게 하하
이번에 어떤  여자가 남편이 늦게 들어왔다고 불을 질렀다네?,그 사람 사람 아니야?/와...
ㅋㅋ 거지!,그거 맞는 거 같아 무슨 불을 지르냐...
"심지어 50대 여성이래, 나이도 지긋하신 분이,","와 진짜 주변 사람들 다쳤으면 어떡할뻔했어,"
ㅋㅋ 그니까 그래서 1년 6개월 징역 선고 받았대!,이번 기회에 정신 좀 차렸으면 좋겠다 진짜
미신도 믿나 봐!,와 진짜 무서운 아주머니네 근데 남편은 괜찮대?
근데 또 법적인 남편은 아니야 사실혼 관계래!,아 진짜?/그럼 그 동거인 분은 안 다치셨고?
어 다행히도 안 다쳤대 근데 여기가 주상복합 아파트라 이웃 주민만 피해를 봤지!,와 진짜 민폐다 다친 사람 없어서 다행이네
그래도 불 지르는 건 진짜 못된 짓이야!,"진짜 인정ㅠㅠ 불은 안 났으면 좋겠다.,"
너 러시아 대통령이 누군지 알지?,어어 그럼 알고 있지!
너 푸틴이 러시아 시민들 몰래 아주 호화스러운 저택 지었던 거 알아?,저택을 지었다고?/근데 왜 몰래 지어?
ㅋㅋ 그거 다 국민들한테 걷은 세금으로 한 거잖아!,와 여기 또 이 있네!
그 저택 지은 금액만 조 단위래!,와 그런 저택은 만들어서 뭐에 쓰지
근데 더 이슈인 거 알려줄까?,왜 뭔데/너무 궁금해!
푸틴한테 내연녀가 있었다는 거야!,뭔 유명인들은 내연녀 하나씩 있는 게 취미인가
ㅋㅋ 완전 웃겨 이 여자가 푸틴이 살던 집 청소부였대!,와 청소부에서 푸틴 내연녀가 되버렸네...
어 ㅋㅋ 한 순간에 신데렐라 신부가 된 거지!,그 여자도 진짜 대단하다!
너는 립스틱을 잘 쓰는 편이야?,립스틱은 잘 안쓰는거 같아 매트해서 ㅠㅠ
그러면 너는 티트 종류 잘 쓰겠네?,어 맞아/틴트가 덜 부각되는 거 같아 하하
나도 각질이 많아서 립스틱은 못 쓰겠더라~,그치?/립스틱은 너무 잘 떠서 못 바르겠어
근데 각질 제거를 잘 해 주면 립스틱이 발색은 더 예쁘긴 한데!,맞아 맞아/그래서 나 이번에 입술 슬리핑 팩 샀어
나는 러쉬에서 입술 각질제거제 샀어!,러쉬꺼는 어때 사용하기 좋아?
역시 비싼 거는 비싼 값을 하는 거 같아!,그치 비싼건 웬만하면 다 좋더라 ㅎ
이거 진짜 작은데 얼마인 줄 알아?,헐 왜 얼만데?/많이 비싸?
대박이지!?,와 10g? 좀 심하긴 하네...
너는 지금 치아 교정 했어?,아니/난 교정 아직 안 어
그러면 너 지금 치아 되게 바르게 나 있어?,아니/사람들이 다 교정하라고 난리야 ㅠㅠ
ㅋㅋ 근데 너는 안 하고 싶어?,하고 싶은데 나중에 이빨이 자기 자리로 돌아온다고 해서 고민 중이야 ㅠㅠ
그래서 평생 유지장치 껴야 하잖아!,그러니까 난 그게 불편할 거 같아서 못하겠어 ㅠㅠ
"그렇구나 나는 위에만 교정하고 싶어서 상담 받았는데 안 된대,",헐 왜 위에만 안되는 거야?
새 부리처럼 위 아래가 튀어나온 거야!,아 둘 다 튀어나와서 위에만 못하는 거구나?
아래도 다 같이  해 줘야 한대!,와 그럼 너무 힘들 거 같아 아프고 ㅠㅠ
기본 2년은 교정해야 하잖아!,그치 기간도 너무 오래걸려 ㅠㅠ
너는 위메프 써본 적 있어?,어 한 두번 써본 거 같아
생각보다 많이 안 쓰네 왜 안 써?,나는 쿠팡이나 브랜드 홈페이지에서 많이 사
쿠팡 나오기 전에 사람들 위메프 많이 썼는데 나도 그랬고!,맞아 맞아 위메프랑 지마켓 이런 거 많이 사용했었잖아!
그러고 너 티몬도 알아?,어 알아/거기도 맨날 들어가서 살 거 없는데 구경하고 그랬어
그때는 티몬에서 쿠폰 많이 뿌렸었는데!,어 맞아/그래서 맨날 이메일로 알림 오고 짜증 나가지고 알림 거부했잖아...
나는 문자 sns로  많이 왔어!,ㅋㅋ 아 그래?/그래서 난 메일 정리 항상 했어야 됐어 ㅠㅠ
ㅋㅋ 나는 080으로 전화해서 수신 거부 눌렀음 ㅋㅋ,와 ㅋㅋ 그거 국룰이잖아 다 거부 시켜버려야 돼
그럼 그럼~ 쿠폰도 보면 쓸모없는 것들만 줬어!,많아 풍요 속에 빈곤이 이런 건가...
