req,res
대학교를 졸업 하고 나니까 그 때는 몰랐는데 아쉬운 점이 많네,맞아. 대학교 때 까지는 부모님의 지원 아래에 있으니까 좋았지
그런 부분도 있지만 대학교 때 대학에서만 누릴 수 있는 것들은 많이 안 누렸던 게 아쉬워,언니는 학교 생활을 열심히 하지 않았어?
"음, 학점을 따려고 열심히 하긴 했지만, 공부 이외에 한 게 없어서 좀 후회가 되네",그럼 다시 대학 생활로 돌아가면 뭘 해보고 싶어?
동아리를 들어가서 공부 이외에도 다양한 것들을 해보고 싶어,동아리에 들어가면 교우 관계 뿐만 아니라 학과에서 배우는 내용 이외에도 많은 것을 배우니까 좋지
그래서 너가 동아리를 활동했던 게 정말 대견한 것 같아,나도 동아리 활동으로 다양한 공부도 배우고 취업에도 도움이 되서 당시에는 힘들었지만 지금은 뿌듯해
사람과 사람이 만나서 같이 산다는 건 참 어려운 일인 것 같아,"맞아, 태어나서부터 같이 살아온 우리도 다른 부분이 정말 많잖아"
그래서 우리도 어렸을 때에는 정말 많이 싸웠지,"하물며 태어나서 부터 같이 자란 우리도 그런데, 30년을 따로 살다가 결혼한 부모님은 어떻겠어"
"그러게, 엄마는 삐져서 한달 째 툴툴거리는 것 같아",그래서 그런지 나는 결혼은 못할 것 같아
그래서 연인들도 동거 하면서 많이 헤어진다고 하잖아,그래서 다들 결혼하면 아기를 꼭 낳으라고 하나봐
아기가 인질이야? 그럼 아기도 좀 사실을 알면 슬퍼할 것 같은데.,"그건 아니고 우리는 혈연이라는 이유로 문제가 생겨도 끊기 어려운 입장인데,/부부의 입장에서는 자식마저 없으면 둘 사이에 문제가 생겼을 때 너무 쉽게 갈라설 수 있을 것 같아"
나 오늘 롯데마트 한 켠에 있는 동물 코너에 갔는데 요즘은 큰 물고기가 정말 많더라,우리도 작은 열대어였지만 옛날에 물고기 많이 키웠지
물고기는 교감이 적은 대신 냄새도 많이 없고 키우기에 비용적으로도 많이 부담스럽지 않은 것 같아,"맞아, 그래서 우리도 물고기는 꽤 오래 관상용으로 키웠어"
어항에 이끼가 너무 많이 끼어서 중간부터는 비파도 두 마리 같이 키웠지,근데 그 두마리가 나중에는 남은 물고기 다 먹어서 엄청 난리가 났었잖아
"맞아. 사전 지식이 없이 키웠는데, 나중에 너무 커지니까 작은 물고기를 다 잡아 먹었지",이래서 키우기 전에 꼭 지식을 쌓고 길러야 해
마음속으로 걱정되었어,다른 물고기들이 비파에게서 잘 도망쳐서 살아남길 기도해야 겠네
부동산 중개 수수료가 저렴해졌대,그래? 나 전에 계약할 때 수수료가 그렇게 많이 드는지 처음 알았어
나는 내가 계약을 한적이 없어서 몰랐는데 생각보다 정말 비싸더라,그런데도 막상 문제가 생겨서 연락을 드리면 해결해주실 수 있는 부분이 없어서/조금 중개료의 의미를 모르겠더라고
"맞아, 그리고 학교 앞이라 그런지 약간 집주인들이랑의 유착 관계도 있어서 문제가 생겨도 모르쇠였지",그래서 퇴거할 때 수리 비용이라는 명목으로 돈을 더 냈잖아
그 만큼의 안정성이 더 보장되어야 한다고 생각해,"맞아. 나는 문제를 최소화 하기위해 돈을 지불한건데,/문제 해결이 안된다면 직접 계약을 하지 굳이 수수료를 지불할 필요가 없잖아"
안정성 부분에서 좀 더 보장할 수 있는 범주가 법적으로 구체적으로 필요한 것 같아,나도 그렇게 된다면 마음 놓고 계약을 부동산에서 진행할 것 같아
너 히치하이킹 해본 적 있어?,"아니, 늘 차를 준비해가서 해본 적 없어"
"해외 영화에서 보면 가끔 나오잖아, 그 때 봤을때에는 모르는 사람을 뭘 믿고 태우나 싶었거든?","응, 타는 사람 입장에서도 안전에 문제가 있을 수 있지, 양쪽의 입장 모두 불안해서 나는 못 할거 같아"
그런데 한번 히치하이킹을 해보고 나니 생각이 조금 바뀌었어,"어머, 언제 히치하이킹을 해봤대"
친구랑 버스로 여행을 다녔는데 길을 잃어버린거야,"아이고, 위험했겠네. 그래서 지나가던 사람에게 도움을 요청했구나?"
어떤 아저씨께서 우리가 계속 우왕좌왕하는게 눈에 밟히셨는지 먼저 태워주시겠다고 하셨어,"오, 정말 좋은 어른을 만났구나!"
나 요즘 유튜브로 요리 공부를 하고 있어,갑자기 요즘 요리에 관심이 많아졌어?
그렇다기 보다는 매일 닭고기 샤브샤브만 해서 먹잖아,"맞아, 한 달 내내 그 것만 먹고 살아서 옆에서 보고 있는 내가 더 질려"
"응, 나도 이제 너무 질려서 다른 것도 좀 해먹어야 할 필요성이 느껴졌어",그래서 요리 공부를 시작했구나 잘했어
그런데 생각 보다도 요리에 정성이 많이 들어가네,"맞아, 그래서 자취하는데 요리 해먹는 사람들은 정말 대단한 것 같아"
매일 같이 식사 준비를 하는 모든 가정 주부들에게 감사를 표하고 싶어,"그렇지, 엄마들은 정말 대단해"
너는 외모를 안보고 성격만으로 사랑에 빠질 수 있다고 생각해?,"음, 중요한 조건 중에 하나인 건 틀림 없지만 못생겨도 사랑에 빠질 수 있다고 생각해"
나도 그렇다고 생각했거든?,"응, 그런데 아니야?"
보면서 조금 어렵다는 걸 깨달았어,"음, 대화하는 말투나 내용을 보고 상대방을 상상하고 만났는데, 너무 다른 느낌이어서 그랬나"
"응, 그런것도 있고 사람도 동물이라 그런지 오감에 크게 좌우되는 것 같더라고","맞아, 그래서 향수나 목소리 톤 만으로도 이미지를 변화시키기도 하잖아"
게다가 오히려 성격이 제일 마음에 안들던 사람의 얼굴이 자기 취향이라서 그 사람한테 끌리기도 하더라,"음, 그래도 콩깍지가 단단히 씌이면 뭘 해도 이뻐보이는 사람도 있을거라고 생각해. 사람은 다 다르니까"
내 남자친구가 요즘 강아지 유튜브에 푹 빠졌어,어떤 강아지 동영상이길래 그래?
토토라는 유명한 강아지 유튜버인데 엄청 똑똑한 강아지래,똑똑한 강아지인걸 어떻게 알 수 있어?
그 강아지는 물건을 숨긴 위치도 찾고 자기가 뽀로로 같은 TV도 보더라고,그렇구나. 그러면 그 채널은 주로 강아지의 똑똑한 행동을 많이 보여주겠네
"응, 그런데 강아지의 하는 행동이 너무 사람 같아서 웃기고 귀엽다고 하네",요즘은 직접 동물을 키우지 않아도 온라인상으로 동물 영상을 편하게 볼 수 있어서 좋은 것 같아
맞아. 알러지나 사정이 있어서 못키우는 경우도 많은데 그런 사람들은 더 좋아할 것 같아,그러니까. 요즘은 강아지도 집에서 스타가 되는 세상이 오다니
요즘 일자리가 없어서 사회적으로 문제가 되고 있잖아,"응 청년 실업도 문제고, 중장년층 실업 문제도 있어서 큰 일이지"
그런데 요식업은 3년 째 인력이 너무 부족해서 문제가 있나 봐,"음, 월급을 적게 주는 것 아니야?"
시급으로 만원을 넘게 준다고 해도 지원자가 없어서 큰일인 수준이래,그럼 최저 시급보다 많이 주는데에도 사람들이 안 모인단 말이야?
응 일이 너무 힘들어서 많이 하려고 하지를 않나 봐,"나도 아르바이트로 주방 보조를 했었는데, 너무 힘들더라고"
"그리고 요식업은 주로 근무 시간이 엄청 길고, 휴일이 적다 보니 더 그런 것 같아",그럼 교대 근무 인력 수를 늘려서 좀 더 편의를 주는 방향으로도 고민을 할 필요가 있어 보여
요즘 영화관이 다시 활기를 찾고 있대.,"오, 좋은 소식이네 갑자기 무슨 일이 있었어?"
일단 사회적 거리두기가 개편되면서 자정까지 영업이 가능해져서 그런 것 같아.,하긴 평소에 저녁 먹고 영화를 보는 일이 많다 보니 시간적으로 영화를 보기 어려웠겠다.
상영 예정이라 관객이 더 늘어날 것 같다고 해.,잘 되었네. 영화관이 좀 더 활기를 띄면 더 많은 영화도 나오겠네.
그렇겠지 요즘 상영하는 베놈 2는 개봉 닷새만에 백만명을 넘겼다고 하더라.,"지난 연말에 총 관객 수가 500만명이라고 들었는데, 정말 활기차졌네."
영화관도 활기를 찾아서 더 많은 작품 제작으로 이어지면 좋겠다.,나도 그렇게 생각해. 앞으로도 우리 나라가 미디어 분야에서 큰 성과를 얻었으면 좋겠네.
요즘은 인테리어 트렌드가 좀 바뀐 것 같아,"정말? 나는 인테리어에 관심이 없어서 잘 몰랐는데, 어떻게 바뀌었어?"
"예전을 떠올려 봐, 창문에 당연하게 천으로 만든 커튼이 있었잖아","그랬지, 생각해보니 요즘은 천을 많이 안쓰네"
"응, 요즘은 나무형 블라인드를 많이 달지. 그리고 목재로 인테리어를 많이 하는 편이야",그런 것 같네. 이것도 다 친환경 트렌드 때문인 것 같아
맞아. 그리고 요즘은 알레르기가 있는 사람이 많잖아,"응, 나도 알레르기랑 축농증으로 고생중이지"
그런데 천류에는 집먼지 진드기나 곰팡이가 피기 쉬우니까 특수 천이나 다른 재질을 많이 쓰는 이유도 많대,생각해보니 미세먼지도 많아지고 기관지가 안좋아지는 사람이 많아지면서 부터/알러지 프리 제품이 많이 나오는 것 같아
요즘 전기차가 많이 출시되고 있잖아,"그렇지, 하이브리드 종류도 많이 나오고 있지"
그런데 중국을 뺀 나머지 나라들은 작년부터 전기차 배터리가 부족한 상태라고 하네,요즘 환경을 생각한 제품이 대세여서 그런지 수요가 너무 많나 보다
"응, 그래서 자동차 출시에도 문제가 많이 발생하는 것 같아","그렇구나, 아직까지는 전기차 이외의 친환경 에너지로 움직이는 자동차가 적잖아"
그래서 조금 더 다양한 에너지를 사용한 자동차가 나왔으면 좋겠어,그러게. 그렇게 되면 부품의 가격도 안정되고 부품 공급도 안정되어서 차량 가격에도 좋은 영향을 줄 것 같아
조금 더 안정화 되어서 더 많은 사람들이 친환경 에너지 자동차를 타면 지구도 더 좋아할 것 같아,그러게. 조금씩 환경에 좋은 영향력이 쌓여서 큰 결과로 나타나길 바라고 있어
"오늘 카페에 갔는데, 다시 카공족들이 조금씩 보이기 시작하는 것 같아",코로나 이후에는 카공족이 많이 사라졌었잖아
한 때는 카페에서 음료를 한잔만 시키거나 안시키고 너무 오래 있어서 문제가 되기도 했지,"맞아, 그리고 자기 공부해야 한다고 주위에 주의를 주는 경우도 꽤 있었잖아"
그런데 오늘 보니 5분의 2 정도가 카페에서 공부를 하더라고,엄청 많이 늘었구나. 카페가 집중이 잘된다고 카페에서만 공부하는 친구도 주변에 보면 많더라고
"맞아. 그런데 남자친구랑 얘기하는데, 옆에서 조별 과제를 하는지 너무 시끄러워서 기분이 찜찜했어","말하지 그랬어, 조금만 조용히 해달라고는 할 수 있잖아"
다른 사람들은 크게 신경을 안쓰는 것 같길래 내가 너무 예민한가 싶어서 그냥 참았지 뭐,카페에서 공부하는 건 좋지만 남들에게 폐를 끼치지는 말았으면 해
오늘 기사를 봤는데 아기 기저귀를 안갈아줘서 뼈가 녹았다고 하더라,"아이고, 육아를 안하고 아기를 방치했네. 부모가 어떻게 그럴 수 있어"
그러니까 말이야. 코로나로 인해서 집에 있는 시간이 많아 지면서 아동 학대도 많아졌다고 해,"맞아, 뉴스에도 심심찮게 많이 나오잖아. 아기가 약자라고 아기를 학대하다니 상식 밖의 행동인 것 같아"
아기는 어쩔 수 없이 손이 많이 가는게 당연한 건데 말이야,"맞아, 그래서 아기를 낳는다면 부모 교육을 이수해야만 하도록 뭔가 조치가 필요한 것 같아"
동의해. 어떤 부모는 아기가 밥 먹고 트림을 해야하는 것도 잘 모르는 경우도 있더라고,"그래서 부모도 꼭 교육이 필요한거야, 세상에 거저 얻을 수 있는 건 없다고 봐"
오늘 기사에 나온 것 같이 방치로 인한 학대 사건으로 이어질 수 있다고 생각해,"응, 그래서 지속해서 서로 관계를 쌓아가는게 중요한 것 같아./그렇게 하기 위해 다양한 부모를 위한 교육 지원이 생겼으면 좋겠다"
요즘은 희귀한 동물이 인기가 많대,"맞아, 집에서도 사막 여우나 미어캣도 키우더라고"
"그런데, 그렇게 보기 드문 동물들은 대부분 밀반입을 통해서 들어오고 있다는 거 아니?",나는 너무 당당하게 키우는 것을 여러 매체에서 보여주길래/당연히 합법적인 루트를 통해 키우게 된 줄 알았어
그게 아니었대. 그런데 밀반입 동물이 너무 많아져서 요즘 문제라나 봐,밀반입 동물이 불법이어서 문제가 되는 것이 아니라 다른 문제가 또 있어?
"응, 생태계 파괴종이라는 거 알아? 한 때 우리 어렸을 때 많이 키웠던 거북이 같은 거 말이야",붉은귀 거북 말하는 거지? 사람들이 키우다가 호수에 풀어 놓는 수가 많아서 포식자가 되었잖아
